itl,year,parent,GVA/H current,GVA/H volume,jobs,hours,GVA/worker current,growth,LN average growth,LN total growth,Perc total growth,ITL1 GVA/H,ITL1 average,ITL1 LN total growth,ITL1 Perc total growth,UKX GVA/H,UKX average,UKX LN total growth,UKX Perc total growth,UKX GVA/worker,ITL1 tax,UK tax
TLM82,2014,TLM,28.8,95.4,398751.0,12971456.0,45145.5,-0.04006699259688595,0.010956220251152615,0.10956220251152615,0.11578947368421044,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Catching up
TLM83,2014,TLM,30.1,96.9,121448.0,3774102.0,43352.5,0.05080457563545959,0.02182535660200182,0.21825356602001822,0.24390243902439046,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Catching up,Catching up
TLM84,2014,TLM,31.3,83.6,126207.0,4320486.0,47281.1,-0.02130258070386848,0.00315943654182167,0.0315943654182167,0.03209876543209833,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Falling behind
TLM91,2014,TLM,27.3,105.2,47755.0,1431255.0,39123.3,0.12111557861206368,0.014610329912017671,0.14610329912017672,0.1573157315731577,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Catching up,Catching up
TLM92,2014,TLM,29.0,100.0,65498.0,2031788.0,43926.1,0.04290750101127738,0.0010050335853502013,0.010050335853502013,0.01010101010101061,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Falling behind
TLM93,2014,TLM,28.5,106.1,81229.0,2466929.0,42750.4,0.012328273732995498,0.0040390105391257865,0.04039010539125787,0.041216879293424435,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Falling behind
TLM94,2014,TLM,29.3,106.3,47982.0,1364776.0,42920.3,0.10923547468774508,0.011449587608692547,0.11449587608692546,0.12130801687763637,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Catching up
TLM95,2014,TLM,31.1,105.1,124070.0,3702130.0,46429.6,0.025049479304442457,0.011695084158826408,0.11695084158826408,0.12406417112299462,31.5,0.011896297679623214,0.11896297679623213,0.12632821723730814,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Catching up
TLN06,2014,TLN,27.2,95.6,227602.0,7359172.0,43900.0,0.1011851442473457,0.004931331354050617,0.049313313540506165,0.05054945054945126,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Steaming ahead,Falling behind
TLN07,2014,TLN,22.7,91.4,73889.0,2753768.0,37354.7,-0.06870107107635981,0.0023243990577650918,0.02324399057765092,0.023516237402015694,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Falling behind
TLN08,2014,TLN,27.8,103.7,58690.0,1805728.0,37963.2,-0.04800921918636103,-0.009206128552100878,-0.09206128552100878,-0.08795074758135446,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Losing ground,Falling behind
TLN09,2014,TLN,29.3,119.0,41292.0,1004059.0,39216.7,0.4764106651573732,0.029048712337938997,0.29048712337939,0.33707865168539386,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Steaming ahead,Catching up
TLN0A,2014,TLN,22.4,74.4,60212.0,2077361.0,36529.6,0.05810763080728076,-0.0014676714415932323,-0.014676714415932324,-0.014569536423840512,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Falling behind,Falling behind
TLN0B,2014,TLN,29.7,104.0,53649.0,1814773.0,44359.2,-0.030305349495328926,-0.01005412292218777,-0.10054122922187769,-0.0956521739130437,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Losing ground,Falling behind
TLN0C,2014,TLN,29.5,107.7,45909.0,1260493.0,39904.2,-0.02566593679546525,0.013711919794812566,0.13711919794812566,0.14696485623003186,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Steaming ahead,Catching up
TLN0D,2014,TLN,29.9,99.4,61814.0,1766523.0,40382.2,-0.06239840576167044,0.010715062578007473,0.10715062578007473,0.1131019036954084,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Steaming ahead,Catching up
TLN0E,2014,TLN,29.8,106.5,57966.0,1714342.0,41326.6,-0.0074836644871725255,0.014418485458693198,0.14418485458693198,0.1550976138828637,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Steaming ahead,Catching up
TLN0F,2014,TLN,30.6,122.9,49042.0,1884916.0,57369.8,0.05005214809396641,-0.04261342105792902,-0.42613421057929024,-0.34697130712008506,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Losing ground,Falling behind
TLN0G,2014,TLN,30.0,108.1,46323.0,1123011.0,36055.0,0.07289899714603187,0.01333992485873301,0.1333992485873301,0.14270613107822427,26.3,0.002960046977629016,0.02960046977629016,0.03004291845493512,32.0,0.007762516203053594,0.07762516203053593,0.08071748878923724,49032.1,Steaming ahead,Catching up
UKX,2015,UKX,32.7,97.5,31184972.0,997197981.0,50182.2,0.011346176387301732,0.008088303492530697,0.08897133841783766,0.09304932735425986,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Steaming ahead
TLC,2015,UKX,28.5,96.6,1113589.0,34009983.0,42848.1,0.0272839589484688,0.006737088377611142,0.07410797215372256,0.07692307692307776,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLD,2015,UKX,29.7,99.8,3318501.0,105254738.0,45375.7,0.028457204814035464,0.006611049411387591,0.0727215435252635,0.07543103448275867,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLE,2015,UKX,27.9,98.2,2450381.0,76853162.0,42452.6,0.025787916901511387,0.003299292288035231,0.03629221516838754,0.03695881731784567,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLF,2015,UKX,27.9,97.2,2127612.0,68198607.0,42963.7,-0.024391453124159135,0.0016040421799735133,0.017644463979708647,0.017801047120418634,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLG,2015,UKX,28.4,96.5,2605493.0,84836606.0,43709.8,-0.005167970158442614,0.004143897980217465,0.04558287778239212,0.04663774403470722,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLH,2015,UKX,30.7,97.8,2793965.0,88734886.0,46363.8,0.004098366392282671,0.005065084774762903,0.05571593252239193,0.057297297297297156,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLI,2015,UKX,44.2,99.3,5064407.0,173759546.0,71892.1,0.009104766992919622,0.008435974576840572,0.0927957203452463,0.09723756906077319,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Steaming ahead
TLJ,2015,UKX,35.1,97.4,4383816.0,137862324.0,53513.9,0.024949319047948393,0.010999692050827937,0.12099661255910732,0.12862108922363857,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Steaming ahead
TLK,2015,UKX,29.7,97.3,2665043.0,81901523.0,44054.0,0.005151994909427415,0.002462271727266066,0.02708498899992673,0.02745512143611406,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLL,2015,UKX,27.1,93.4,1330694.0,41813557.0,41049.0,0.007522872662987901,0.0037760022958102306,0.041536025253912534,0.042410714285714635,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLM,2015,UKX,32.1,97.5,2541472.0,78265318.0,48625.1,0.02177379954956038,0.012794252395072047,0.1407367763457925,0.1511216056670599,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Catching up
TLN,2015,UKX,27.0,99.1,789999.0,25707732.0,42944.0,0.031781249868106265,0.005580156331308766,0.061381719644396426,0.06330472103004259,,,,,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2, ,Falling behind
TLC11,2015,TLC,32.2,103.1,117548.0,3622597.0,48043.7,0.032531207705496,0.007438409038397592,0.08182249942237352,0.08526315789473693,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLC12,2015,TLC,26.7,103.8,109635.0,3134147.0,38375.1,0.034300275763897936,0.01077325819720362,0.11850584016923982,0.12581344902386093,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLC13,2015,TLC,30.9,92.3,53384.0,1643203.0,44981.1,0.136786957084289,0.036320360165296044,0.39952396181825645,0.49111470113085676,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Catching up
TLC14,2015,TLC,27.0,98.3,185587.0,5671464.0,42515.9,0.004077477616656111,-0.004773936606569248,-0.05251330267226173,-0.05115830115830111,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLC21,2015,TLC,26.1,103.1,119392.0,3470297.0,38937.3,0.0048614582862454014,0.004890711997652453,0.05379783197417698,0.05527123848515836,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLC22,2015,TLC,27.7,91.0,406325.0,12703746.0,41807.4,0.027856954502966325,0.004191043113227589,0.04610147424550348,0.04718066743383176,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLC23,2015,TLC,33.2,93.6,121719.0,3764530.0,48697.7,0.020508004221126974,0.00336372331045168,0.03700095641496848,0.037694013303769536,28.5,0.006737088377611142,0.07410797215372256,0.07692307692307776,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLD11,2015,TLD,28.5,105.3,103917.0,3346633.0,43553.2,-0.010392157767614485,0.0057003800464784475,0.06270418051126292,0.06471183013144532,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLD12,2015,TLD,27.3,97.9,151466.0,4465948.0,39964.8,0.07638919241537323,0.007245662012575755,0.0797022821383333,0.08296460176991083,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Falling behind
TLD33,2015,TLD,31.5,98.3,362095.0,11552307.0,49924.1,0.0415428375137088,0.013108817415799268,0.14419699157379195,0.15511163337250244,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Catching up
TLD34,2015,TLD,33.1,96.1,263060.0,8532309.0,50861.0,0.031715131693225374,0.011801992215848645,0.1298219143743351,0.1386255924170614,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLD35,2015,TLD,27.9,101.2,203037.0,6217241.0,41840.2,0.011928570865273436,0.009558268417041176,0.10514095258745293,0.11086717892425946,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLD36,2015,TLD,27.0,107.8,220371.0,6854318.0,40454.9,0.0681318587503803,0.003700549615406698,0.040706045769473675,0.041545893719807436,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLD37,2015,TLD,25.7,99.9,230863.0,7172346.0,39456.5,0.049240716103163606,0.011530261016027377,0.12683287117630115,0.13522727272727253,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLD41,2015,TLD,24.8,97.5,68037.0,2154849.0,37832.5,0.11739849421730497,0.01663064825783358,0.18293713083616936,0.2007389162561577,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLD42,2015,TLD,23.5,92.6,60898.0,1851130.0,33150.8,0.08328770781686323,-0.0025173454677442112,-0.027690800145186323,-0.027310924369748246,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLD44,2015,TLD,27.1,93.6,98311.0,2937907.0,38194.1,0.15450686861107776,-0.00957822869616599,-0.10536051565782589,-0.09999999999999964,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLD45,2015,TLD,32.2,101.1,226969.0,6982495.0,47844.3,0.06645264996859357,-0.0028328396345728246,-0.031161235980301072,-0.030680728667305868,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLD46,2015,TLD,27.1,97.8,122654.0,4088218.0,41447.9,-0.05180441118886403,0.007354104542926701,0.08089514997219371,0.0842572062084257,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Falling behind
TLD47,2015,TLD,25.5,91.8,94260.0,2948474.0,38238.8,0.04797350426287572,0.0,0.0,0.0,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLD61,2015,TLD,29.7,93.9,128287.0,4272997.0,47198.5,0.02589141393274108,0.00477009561249574,0.052471051737453145,0.053872053872053405,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLD62,2015,TLD,37.4,104.1,192909.0,6492643.0,58010.1,-0.028411001832779448,0.0009657261264806846,0.01062298739128753,0.010679611650485477,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLD63,2015,TLD,33.7,92.6,165518.0,5748919.0,54179.0,-0.13042181126398766,-0.0011705194872768262,-0.012875714360045087,-0.012793176972281217,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLD71,2015,TLD,30.8,108.1,177460.0,5895049.0,48846.9,0.048327736415526346,0.009289021020555925,0.10217923122611516,0.10758196721311397,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Catching up
TLD72,2015,TLD,30.0,105.4,242069.0,7773052.0,46785.1,-0.005676458004804985,-0.0047880055034838645,-0.052668060538322514,-0.05130513051305141,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLD73,2015,TLD,26.6,106.5,98197.0,2606699.0,36460.4,0.09343400664609725,0.016216877333883287,0.17838565067271617,0.19528619528619529,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLD74,2015,TLD,27.5,98.5,108123.0,3361205.0,40454.5,0.011230337529553935,-0.006585336766301595,-0.07243870442931755,-0.0698772426817752,29.7,0.006611049411387591,0.0727215435252635,0.07543103448275867,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLE11,2015,TLE,27.6,107.6,124389.0,3589849.0,41178.3,0.08532304297386162,0.01674382022244313,0.18418202244687443,0.20223463687150844,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLE12,2015,TLE,29.2,102.4,127173.0,3865884.0,42925.8,0.1049265820428591,-0.0076582377170705965,-0.08424061488777657,-0.0807899461400362,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLE13,2015,TLE,29.3,100.5,140949.0,4536634.0,43955.7,0.04580953603129423,0.004164503275572203,0.04580953603129423,0.046875,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLE21,2015,TLE,33.6,100.2,111118.0,3220776.0,48148.9,0.03452119436823242,-0.009632648985674518,-0.1059591388424197,-0.10053859964093403,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLE22,2015,TLE,26.2,88.1,314650.0,9883394.0,40039.0,-0.021337137388131033,-0.017072068400524353,-0.18779275240576787,-0.17121354656632126,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLE31,2015,TLE,24.7,97.1,303259.0,9710760.0,37582.2,0.01661512781059482,0.004215718429588203,0.04637290272547023,0.04746494066882456,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Falling behind
TLE32,2015,TLE,28.8,96.5,261904.0,8199820.0,43704.2,0.02518496175360596,0.0030657182265129246,0.03372290049164217,0.03429796355841375,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLE41,2015,TLE,26.4,101.6,214321.0,6347612.0,39328.2,0.03914197609564418,0.00610605850398552,0.06716664354384072,0.06947368421052635,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Falling behind
TLE42,2015,TLE,32.1,101.0,440599.0,14201106.0,50953.4,-0.009852296443011,0.007893761380829645,0.08683137518912609,0.09071274298056187,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLE44,2015,TLE,24.8,94.2,260593.0,8588370.0,36385.6,0.0422827211593777,0.010418489339909439,0.11460338273900383,0.12142857142857144,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLE45,2015,TLE,25.9,94.9,151425.0,4708958.0,40377.7,0.06756381630034802,-0.008236835680845383,-0.09060519248929921,-0.08662175168431152,27.9,0.003299292288035231,0.03629221516838754,0.03695881731784567,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLF11,2015,TLF,32.3,108.9,130778.0,3992969.0,50932.0,-0.03607244121670217,-0.010772453960290595,-0.11849699356319654,-0.11174551386623188,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLF12,2015,TLF,28.3,92.7,111661.0,3710811.0,40731.2,-0.0867416534546166,0.0042150836870841505,0.046365920557925655,0.047457627118643986,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLF13,2015,TLF,29.0,98.2,203224.0,6205108.0,41234.8,-0.05545975537136805,0.008028024898440445,0.0883082738828449,0.09232480533926513,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLF14,2015,TLF,26.2,85.8,215877.0,7043242.0,40542.9,-0.05001042057466165,-0.005149116283030123,-0.05664027911333136,-0.0550660792951545,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLF15,2015,TLF,25.4,103.5,188651.0,6208798.0,40428.0,0.01852807756104191,-0.0040372503369961905,-0.0444097537069581,-0.04343807763401175,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLF16,2015,TLF,29.9,88.9,114152.0,3582140.0,46345.2,0.0147311445775129,0.002382938813769962,0.026212326951469578,0.026558891454965483,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLF21,2015,TLF,26.8,90.4,173664.0,5676945.0,41005.6,-0.05278554326202567,0.010883704775060206,0.11972075252566228,0.12718204488778095,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLF22,2015,TLF,30.5,98.9,321031.0,10371946.0,46968.6,-0.024963852528416375,-0.0030727667571740403,-0.03380043432891444,-0.03323558162267848,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Falling behind
TLF24,2015,TLF,28.5,98.5,213307.0,6933516.0,44712.7,0.02051353983310289,0.004638742244954227,0.0510261646944965,0.05235042735042694,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLF25,2015,TLF,24.9,113.9,144559.0,4565123.0,39755.9,0.008818399297520152,0.0057660956747397855,0.06342705242213764,0.06548175865294747,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Falling behind
TLF30,2015,TLF,26.7,93.4,310708.0,9908011.0,40952.5,-0.03885003006248233,-0.0032505135497940593,-0.03575564904773465,-0.03512396694214903,27.9,0.0016040421799735133,0.017644463979708647,0.017801047120418634,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLG11,2015,TLG,22.4,95.6,96109.0,2988648.0,35204.6,-0.018653390591133245,-0.003634984009744632,-0.03998482410719095,-0.03919597989949697,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLG12,2015,TLG,29.5,102.3,253311.0,8079123.0,46288.8,0.012789156116321365,0.010941119621499079,0.12035231583648986,0.12789415656008818,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Catching up
TLG13,2015,TLG,31.7,93.4,288846.0,10192537.0,49229.6,0.0021436235432510387,0.00418275505898484,0.04601030564883324,0.047085201793722,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Falling behind
TLG21,2015,TLG,28.1,97.4,83772.0,2555115.0,41599.8,0.05378206913968242,0.003423759512391862,0.037661354636310485,0.03837953091684443,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLG22,2015,TLG,25.2,99.7,138312.0,4334624.0,38351.9,-0.026721035637614854,-0.005398622041491502,-0.05938484245640652,-0.05765595463138007,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLG23,2015,TLG,24.2,88.6,119597.0,3811404.0,39353.4,0.0067950431328283045,0.010195959890059553,0.11215555879065509,0.11868686868686873,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLG24,2015,TLG,27.2,97.6,369173.0,11785699.0,41937.9,-0.018274620243481365,-0.0016613291130437606,-0.018274620243481365,-0.0181086519114686,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLG31,2015,TLG,27.9,91.5,522155.0,17646704.0,44054.2,-0.029081209300841238,0.0018062002924296263,0.019868203216725888,0.020066889632107676,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
TLG32,2015,TLG,41.1,106.5,106842.0,3522573.0,58883.9,0.033415996919844204,0.010675544087040705,0.11743098495744775,0.12460401267159504,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Steaming ahead,Steaming ahead
TLG33,2015,TLG,33.5,97.8,161595.0,5366209.0,50915.2,0.04282638779639569,-0.001200442208651867,-0.013204864295170538,-0.013118062563067467,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Losing ground,Losing ground
TLG36,2015,TLG,25.9,116.2,118256.0,3315237.0,38085.2,0.06764143691797653,0.014105018204842213,0.15515520025326435,0.16783919597990016,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Catching up,Catching up
TLG37,2015,TLG,25.0,89.7,126626.0,4587194.0,39682.3,-0.028573372444056666,-0.019696050766221242,-0.21665655842843368,-0.19479353680430922,28.4,0.004143897980217465,0.04558287778239212,0.04663774403470722,32.7,0.008088303492530697,0.08897133841783766,0.09304932735425986,50182.2,Falling behind,Falling behind
