level,itl,name,year,Population
ITL2,TLF3,Lincolnshire,2011,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2011,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2011,999163.0
ITL2,TLG3,West Midlands,2011,1856259.0
ITL2,TLH1,East Anglia,2011,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2011,1165957.0
ITL2,TLH3,Essex,2011,1125193.0
ITL2,TLI3,Inner London - West,2011,867019.0
ITL2,TLI4,Inner London - East,2011,1747798.0
ITL2,TLI5,Outer London - East and North East,2011,1244207.0
ITL2,TLI6,Outer London - South,2011,840906.0
ITL2,TLI7,Outer London - West and North West,2011,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2011,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2011,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2011,1225855.0
ITL2,TLJ4,Kent,2011,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2011,1575738.0
ITL2,TLK2,Dorset and Somerset,2011,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2011,332588.0
ITL2,TLK4,Devon,2011,713081.0
ITL2,TLL1,West Wales and The Valleys,2011,1202658.0
ITL2,TLL2,East Wales,2011,735608.0
ITL2,TLM5,North Eastern Scotland,2011,316660.0
ITL2,TLM6,Highlands and Islands,2011,281898.0
ITL2,TLM7,Eastern Scotland,2011,1294762.0
ITL2,TLM8,West Central Scotland,2011,1025259.0
ITL2,TLM9,Southern Scotland,2011,574558.0
ITL2,TLN0,Northern Ireland,2011,
ITL2,TLC1,Tees Valley and Durham,2012,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2012,922401.0
ITL2,TLD1,Cumbria,2012,294473.0
ITL2,TLD3,Greater Manchester,2012,1811543.0
ITL2,TLD4,Lancashire,2012,922508.0
ITL2,TLD6,Cheshire,2012,564891.0
ITL2,TLD7,Merseyside,2012,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2012,562640.0
ITL2,TLE2,North Yorkshire,2012,501652.0
ITL2,TLE3,South Yorkshire,2012,894503.0
ITL2,TLE4,West Yorkshire,2012,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2012,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2012,1160426.0
ITL2,TLF3,Lincolnshire,2012,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2012,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2012,999163.0
ITL2,TLG3,West Midlands,2012,1856259.0
ITL2,TLH1,East Anglia,2012,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2012,1165957.0
ITL2,TLH3,Essex,2012,1125193.0
ITL2,TLI3,Inner London - West,2012,867019.0
ITL2,TLI4,Inner London - East,2012,1747798.0
ITL2,TLI5,Outer London - East and North East,2012,1244207.0
ITL2,TLI6,Outer London - South,2012,840906.0
ITL2,TLI7,Outer London - West and North West,2012,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2012,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2012,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2012,1225855.0
ITL2,TLJ4,Kent,2012,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2012,1575738.0
ITL2,TLK2,Dorset and Somerset,2012,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2012,332588.0
ITL2,TLK4,Devon,2012,713081.0
ITL2,TLL1,West Wales and The Valleys,2012,1202658.0
ITL2,TLL2,East Wales,2012,735608.0
ITL2,TLM5,North Eastern Scotland,2012,316660.0
ITL2,TLM6,Highlands and Islands,2012,281898.0
ITL2,TLM7,Eastern Scotland,2012,1294762.0
ITL2,TLM8,West Central Scotland,2012,1025259.0
ITL2,TLM9,Southern Scotland,2012,574558.0
ITL2,TLN0,Northern Ireland,2012,
ITL2,TLC1,Tees Valley and Durham,2013,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2013,922401.0
ITL2,TLD1,Cumbria,2013,294473.0
ITL2,TLD3,Greater Manchester,2013,1811543.0
ITL2,TLD4,Lancashire,2013,922508.0
ITL2,TLD6,Cheshire,2013,564891.0
ITL2,TLD7,Merseyside,2013,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2013,562640.0
ITL2,TLE2,North Yorkshire,2013,501652.0
ITL2,TLE3,South Yorkshire,2013,894503.0
ITL2,TLE4,West Yorkshire,2013,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2013,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2013,1160426.0
ITL2,TLF3,Lincolnshire,2013,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2013,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2013,999163.0
ITL2,TLG3,West Midlands,2013,1856259.0
ITL2,TLH1,East Anglia,2013,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2013,1165957.0
ITL2,TLH3,Essex,2013,1125193.0
ITL2,TLI3,Inner London - West,2013,867019.0
ITL2,TLI4,Inner London - East,2013,1747798.0
ITL2,TLI5,Outer London - East and North East,2013,1244207.0
ITL2,TLI6,Outer London - South,2013,840906.0
ITL2,TLI7,Outer London - West and North West,2013,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2013,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2013,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2013,1225855.0
ITL2,TLJ4,Kent,2013,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2013,1575738.0
ITL2,TLK2,Dorset and Somerset,2013,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2013,332588.0
ITL2,TLK4,Devon,2013,713081.0
ITL2,TLL1,West Wales and The Valleys,2013,1202658.0
ITL2,TLL2,East Wales,2013,735608.0
ITL2,TLM5,North Eastern Scotland,2013,316660.0
ITL2,TLM6,Highlands and Islands,2013,281898.0
ITL2,TLM7,Eastern Scotland,2013,1294762.0
ITL2,TLM8,West Central Scotland,2013,1025259.0
ITL2,TLM9,Southern Scotland,2013,574558.0
ITL2,TLN0,Northern Ireland,2013,
ITL2,TLC1,Tees Valley and Durham,2014,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2014,922401.0
ITL2,TLD1,Cumbria,2014,294473.0
ITL2,TLD3,Greater Manchester,2014,1811543.0
ITL2,TLD4,Lancashire,2014,922508.0
ITL2,TLD6,Cheshire,2014,564891.0
ITL2,TLD7,Merseyside,2014,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2014,562640.0
ITL2,TLE2,North Yorkshire,2014,501652.0
ITL2,TLE3,South Yorkshire,2014,894503.0
ITL2,TLE4,West Yorkshire,2014,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2014,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2014,1160426.0
ITL2,TLF3,Lincolnshire,2014,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2014,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2014,999163.0
ITL2,TLG3,West Midlands,2014,1856259.0
ITL2,TLH1,East Anglia,2014,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2014,1165957.0
ITL2,TLH3,Essex,2014,1125193.0
ITL2,TLI3,Inner London - West,2014,867019.0
ITL2,TLI4,Inner London - East,2014,1747798.0
ITL2,TLI5,Outer London - East and North East,2014,1244207.0
ITL2,TLI6,Outer London - South,2014,840906.0
ITL2,TLI7,Outer London - West and North West,2014,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2014,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2014,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2014,1225855.0
ITL2,TLJ4,Kent,2014,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2014,1575738.0
ITL2,TLK2,Dorset and Somerset,2014,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2014,332588.0
ITL2,TLK4,Devon,2014,713081.0
ITL2,TLL1,West Wales and The Valleys,2014,1202658.0
ITL2,TLL2,East Wales,2014,735608.0
ITL2,TLM5,North Eastern Scotland,2014,316660.0
ITL2,TLM6,Highlands and Islands,2014,281898.0
ITL2,TLM7,Eastern Scotland,2014,1294762.0
ITL2,TLM8,West Central Scotland,2014,1025259.0
ITL2,TLM9,Southern Scotland,2014,574558.0
ITL2,TLN0,Northern Ireland,2014,
ITL2,TLC1,Tees Valley and Durham,2015,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2015,922401.0
ITL2,TLD1,Cumbria,2015,294473.0
ITL2,TLD3,Greater Manchester,2015,1811543.0
ITL2,TLD4,Lancashire,2015,922508.0
ITL2,TLD6,Cheshire,2015,564891.0
ITL2,TLD7,Merseyside,2015,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2015,562640.0
ITL2,TLE2,North Yorkshire,2015,501652.0
ITL2,TLE3,South Yorkshire,2015,894503.0
ITL2,TLE4,West Yorkshire,2015,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2015,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2015,1160426.0
ITL2,TLF3,Lincolnshire,2015,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2015,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2015,999163.0
ITL2,TLG3,West Midlands,2015,1856259.0
ITL2,TLH1,East Anglia,2015,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2015,1165957.0
ITL2,TLH3,Essex,2015,1125193.0
ITL2,TLI3,Inner London - West,2015,867019.0
ITL2,TLI4,Inner London - East,2015,1747798.0
ITL2,TLI5,Outer London - East and North East,2015,1244207.0
ITL2,TLI6,Outer London - South,2015,840906.0
ITL2,TLI7,Outer London - West and North West,2015,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2015,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2015,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2015,1225855.0
ITL2,TLJ4,Kent,2015,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2015,1575738.0
ITL2,TLK2,Dorset and Somerset,2015,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2015,332588.0
ITL2,TLK4,Devon,2015,713081.0
ITL2,TLL1,West Wales and The Valleys,2015,1202658.0
ITL2,TLL2,East Wales,2015,735608.0
ITL2,TLM5,North Eastern Scotland,2015,316660.0
ITL2,TLM6,Highlands and Islands,2015,281898.0
ITL2,TLM7,Eastern Scotland,2015,1294762.0
ITL2,TLM8,West Central Scotland,2015,1025259.0
ITL2,TLM9,Southern Scotland,2015,574558.0
ITL2,TLN0,Northern Ireland,2015,
ITL2,TLC1,Tees Valley and Durham,2016,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2016,922401.0
ITL2,TLD1,Cumbria,2016,294473.0
ITL2,TLD3,Greater Manchester,2016,1811543.0
ITL2,TLD4,Lancashire,2016,922508.0
ITL2,TLD6,Cheshire,2016,564891.0
ITL2,TLD7,Merseyside,2016,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2016,562640.0
ITL2,TLE2,North Yorkshire,2016,501652.0
ITL2,TLE3,South Yorkshire,2016,894503.0
ITL2,TLE4,West Yorkshire,2016,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2016,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2016,1160426.0
ITL2,TLF3,Lincolnshire,2016,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2016,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2016,999163.0
ITL2,TLG3,West Midlands,2016,1856259.0
ITL2,TLH1,East Anglia,2016,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2016,1165957.0
ITL2,TLH3,Essex,2016,1125193.0
ITL2,TLI3,Inner London - West,2016,867019.0
ITL2,TLI4,Inner London - East,2016,1747798.0
ITL2,TLI5,Outer London - East and North East,2016,1244207.0
ITL2,TLI6,Outer London - South,2016,840906.0
ITL2,TLI7,Outer London - West and North West,2016,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2016,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2016,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2016,1225855.0
ITL2,TLJ4,Kent,2016,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2016,1575738.0
ITL2,TLK2,Dorset and Somerset,2016,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2016,332588.0
ITL2,TLK4,Devon,2016,713081.0
ITL2,TLL1,West Wales and The Valleys,2016,1202658.0
ITL2,TLL2,East Wales,2016,735608.0
ITL2,TLM5,North Eastern Scotland,2016,316660.0
ITL2,TLM6,Highlands and Islands,2016,281898.0
ITL2,TLM7,Eastern Scotland,2016,1294762.0
ITL2,TLM8,West Central Scotland,2016,1025259.0
ITL2,TLM9,Southern Scotland,2016,574558.0
ITL2,TLN0,Northern Ireland,2016,
ITL2,TLC1,Tees Valley and Durham,2017,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2017,922401.0
ITL2,TLD1,Cumbria,2017,294473.0
ITL2,TLD3,Greater Manchester,2017,1811543.0
ITL2,TLD4,Lancashire,2017,922508.0
ITL2,TLD6,Cheshire,2017,564891.0
ITL2,TLD7,Merseyside,2017,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2017,562640.0
ITL2,TLE2,North Yorkshire,2017,501652.0
ITL2,TLE3,South Yorkshire,2017,894503.0
ITL2,TLE4,West Yorkshire,2017,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2017,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2017,1160426.0
ITL2,TLF3,Lincolnshire,2017,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2017,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2017,999163.0
ITL2,TLG3,West Midlands,2017,1856259.0
ITL2,TLH1,East Anglia,2017,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2017,1165957.0
ITL2,TLH3,Essex,2017,1125193.0
ITL2,TLI3,Inner London - West,2017,867019.0
ITL2,TLI4,Inner London - East,2017,1747798.0
ITL2,TLI5,Outer London - East and North East,2017,1244207.0
ITL2,TLI6,Outer London - South,2017,840906.0
ITL2,TLI7,Outer London - West and North West,2017,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2017,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2017,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2017,1225855.0
ITL2,TLJ4,Kent,2017,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2017,1575738.0
ITL2,TLK2,Dorset and Somerset,2017,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2017,332588.0
ITL2,TLK4,Devon,2017,713081.0
ITL2,TLL1,West Wales and The Valleys,2017,1202658.0
ITL2,TLL2,East Wales,2017,735608.0
ITL2,TLM5,North Eastern Scotland,2017,316660.0
ITL2,TLM6,Highlands and Islands,2017,281898.0
ITL2,TLM7,Eastern Scotland,2017,1294762.0
ITL2,TLM8,West Central Scotland,2017,1025259.0
ITL2,TLM9,Southern Scotland,2017,574558.0
ITL2,TLN0,Northern Ireland,2017,
ITL2,TLC1,Tees Valley and Durham,2018,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2018,922401.0
ITL2,TLD1,Cumbria,2018,294473.0
ITL2,TLD3,Greater Manchester,2018,1811543.0
ITL2,TLD4,Lancashire,2018,922508.0
ITL2,TLD6,Cheshire,2018,564891.0
ITL2,TLD7,Merseyside,2018,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2018,562640.0
ITL2,TLE2,North Yorkshire,2018,501652.0
ITL2,TLE3,South Yorkshire,2018,894503.0
ITL2,TLE4,West Yorkshire,2018,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2018,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2018,1160426.0
ITL2,TLF3,Lincolnshire,2018,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2018,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2018,999163.0
ITL2,TLG3,West Midlands,2018,1856259.0
ITL2,TLH1,East Anglia,2018,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2018,1165957.0
ITL2,TLH3,Essex,2018,1125193.0
ITL2,TLI3,Inner London - West,2018,867019.0
ITL2,TLI4,Inner London - East,2018,1747798.0
ITL2,TLI5,Outer London - East and North East,2018,1244207.0
ITL2,TLI6,Outer London - South,2018,840906.0
ITL2,TLI7,Outer London - West and North West,2018,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2018,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2018,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2018,1225855.0
ITL2,TLJ4,Kent,2018,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2018,1575738.0
ITL2,TLK2,Dorset and Somerset,2018,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2018,332588.0
ITL2,TLK4,Devon,2018,713081.0
ITL2,TLL1,West Wales and The Valleys,2018,1202658.0
ITL2,TLL2,East Wales,2018,735608.0
ITL2,TLM5,North Eastern Scotland,2018,316660.0
ITL2,TLM6,Highlands and Islands,2018,281898.0
ITL2,TLM7,Eastern Scotland,2018,1294762.0
ITL2,TLM8,West Central Scotland,2018,1025259.0
ITL2,TLM9,Southern Scotland,2018,574558.0
ITL2,TLN0,Northern Ireland,2018,
ITL2,TLC1,Tees Valley and Durham,2019,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2019,922401.0
ITL2,TLD1,Cumbria,2019,294473.0
ITL2,TLD3,Greater Manchester,2019,1811543.0
ITL2,TLD4,Lancashire,2019,922508.0
ITL2,TLD6,Cheshire,2019,564891.0
ITL2,TLD7,Merseyside,2019,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2019,562640.0
ITL2,TLE2,North Yorkshire,2019,501652.0
ITL2,TLE3,South Yorkshire,2019,894503.0
ITL2,TLE4,West Yorkshire,2019,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2019,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2019,1160426.0
ITL2,TLF3,Lincolnshire,2019,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2019,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2019,999163.0
ITL2,TLG3,West Midlands,2019,1856259.0
ITL2,TLH1,East Anglia,2019,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2019,1165957.0
ITL2,TLH3,Essex,2019,1125193.0
ITL2,TLI3,Inner London - West,2019,867019.0
ITL2,TLI4,Inner London - East,2019,1747798.0
ITL2,TLI5,Outer London - East and North East,2019,1244207.0
ITL2,TLI6,Outer London - South,2019,840906.0
ITL2,TLI7,Outer London - West and North West,2019,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2019,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2019,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2019,1225855.0
ITL2,TLJ4,Kent,2019,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2019,1575738.0
ITL2,TLK2,Dorset and Somerset,2019,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2019,332588.0
ITL2,TLK4,Devon,2019,713081.0
ITL2,TLL1,West Wales and The Valleys,2019,1202658.0
ITL2,TLL2,East Wales,2019,735608.0
ITL2,TLM5,North Eastern Scotland,2019,316660.0
ITL2,TLM6,Highlands and Islands,2019,281898.0
ITL2,TLM7,Eastern Scotland,2019,1294762.0
ITL2,TLM8,West Central Scotland,2019,1025259.0
ITL2,TLM9,Southern Scotland,2019,574558.0
ITL2,TLN0,Northern Ireland,2019,
ITL2,TLC1,Tees Valley and Durham,2020,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2020,922401.0
ITL2,TLD1,Cumbria,2020,294473.0
ITL2,TLD3,Greater Manchester,2020,1811543.0
ITL2,TLD4,Lancashire,2020,922508.0
ITL2,TLD6,Cheshire,2020,564891.0
ITL2,TLD7,Merseyside,2020,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2020,562640.0
ITL2,TLE2,North Yorkshire,2020,501652.0
ITL2,TLE3,South Yorkshire,2020,894503.0
ITL2,TLE4,West Yorkshire,2020,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2020,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2020,1160426.0
ITL2,TLF3,Lincolnshire,2020,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2020,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2020,999163.0
ITL2,TLG3,West Midlands,2020,1856259.0
ITL2,TLH1,East Anglia,2020,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2020,1165957.0
ITL2,TLH3,Essex,2020,1125193.0
ITL2,TLI3,Inner London - West,2020,867019.0
ITL2,TLI4,Inner London - East,2020,1747798.0
ITL2,TLI5,Outer London - East and North East,2020,1244207.0
ITL2,TLI6,Outer London - South,2020,840906.0
ITL2,TLI7,Outer London - West and North West,2020,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2020,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2020,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2020,1225855.0
ITL2,TLJ4,Kent,2020,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2020,1575738.0
ITL2,TLK2,Dorset and Somerset,2020,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2020,332588.0
ITL2,TLK4,Devon,2020,713081.0
ITL2,TLL1,West Wales and The Valleys,2020,1202658.0
ITL2,TLL2,East Wales,2020,735608.0
ITL2,TLM5,North Eastern Scotland,2020,316660.0
ITL2,TLM6,Highlands and Islands,2020,281898.0
ITL2,TLM7,Eastern Scotland,2020,1294762.0
ITL2,TLM8,West Central Scotland,2020,1025259.0
ITL2,TLM9,Southern Scotland,2020,574558.0
ITL2,TLN0,Northern Ireland,2020,
ITL2,TLC1,Tees Valley and Durham,2021,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2021,922401.0
ITL2,TLD1,Cumbria,2021,294473.0
ITL2,TLD3,Greater Manchester,2021,1811543.0
ITL2,TLD4,Lancashire,2021,922508.0
ITL2,TLD6,Cheshire,2021,564891.0
ITL2,TLD7,Merseyside,2021,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2021,562640.0
ITL2,TLE2,North Yorkshire,2021,501652.0
ITL2,TLE3,South Yorkshire,2021,894503.0
ITL2,TLE4,West Yorkshire,2021,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2021,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2021,1160426.0
ITL2,TLF3,Lincolnshire,2021,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2021,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2021,999163.0
ITL2,TLG3,West Midlands,2021,1856259.0
ITL2,TLH1,East Anglia,2021,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2021,1165957.0
ITL2,TLH3,Essex,2021,1125193.0
ITL2,TLI3,Inner London - West,2021,867019.0
ITL2,TLI4,Inner London - East,2021,1747798.0
ITL2,TLI5,Outer London - East and North East,2021,1244207.0
ITL2,TLI6,Outer London - South,2021,840906.0
ITL2,TLI7,Outer London - West and North West,2021,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2021,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2021,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2021,1225855.0
ITL2,TLJ4,Kent,2021,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2021,1575738.0
ITL2,TLK2,Dorset and Somerset,2021,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2021,332588.0
ITL2,TLK4,Devon,2021,713081.0
ITL2,TLL1,West Wales and The Valleys,2021,1202658.0
ITL2,TLL2,East Wales,2021,735608.0
ITL2,TLM5,North Eastern Scotland,2021,316660.0
ITL2,TLM6,Highlands and Islands,2021,281898.0
ITL2,TLM7,Eastern Scotland,2021,1294762.0
ITL2,TLM8,West Central Scotland,2021,1025259.0
ITL2,TLM9,Southern Scotland,2021,574558.0
ITL2,TLN0,Northern Ireland,2021,
ITL2,TLC1,Tees Valley and Durham,2022,743321.0
ITL2,TLC2,"Northumberland, and Tyne and Wear",2022,922401.0
ITL2,TLD1,Cumbria,2022,294473.0
ITL2,TLD3,Greater Manchester,2022,1811543.0
ITL2,TLD4,Lancashire,2022,922508.0
ITL2,TLD6,Cheshire,2022,564891.0
ITL2,TLD7,Merseyside,2022,979455.0
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2022,562640.0
ITL2,TLE2,North Yorkshire,2022,501652.0
ITL2,TLE3,South Yorkshire,2022,894503.0
ITL2,TLE4,West Yorkshire,2022,1473319.0
ITL2,TLF1,Derbyshire and Nottinghamshire,2022,1396007.0
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2022,1160426.0
ITL2,TLF3,Lincolnshire,2022,452175.0
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2022,822920.0
ITL2,TLG2,Shropshire and Staffordshire,2022,999163.0
ITL2,TLG3,West Midlands,2022,1856259.0
ITL2,TLH1,East Anglia,2022,1508791.0
ITL2,TLH2,Bedfordshire and Hertfordshire,2022,1165957.0
ITL2,TLH3,Essex,2022,1125193.0
ITL2,TLI3,Inner London - West,2022,867019.0
ITL2,TLI4,Inner London - East,2022,1747798.0
ITL2,TLI5,Outer London - East and North East,2022,1244207.0
ITL2,TLI6,Outer London - South,2022,840906.0
ITL2,TLI7,Outer London - West and North West,2022,1350898.0
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2022,1506916.0
ITL2,TLJ2,"Surrey, East and West Sussex",2022,1766901.0
ITL2,TLJ3,Hampshire and Isle of Wight,2022,1225855.0
ITL2,TLJ4,Kent,2022,1131174.0
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2022,1575738.0
ITL2,TLK2,Dorset and Somerset,2022,773201.0
ITL2,TLK3,Cornwall and Isles of Scilly,2022,332588.0
ITL2,TLK4,Devon,2022,713081.0
ITL2,TLL1,West Wales and The Valleys,2022,1202658.0
ITL2,TLL2,East Wales,2022,735608.0
ITL2,TLM5,North Eastern Scotland,2022,316660.0
ITL2,TLM6,Highlands and Islands,2022,281898.0
ITL2,TLM7,Eastern Scotland,2022,1294762.0
ITL2,TLM8,West Central Scotland,2022,1025259.0
ITL2,TLM9,Southern Scotland,2022,574558.0
ITL2,TLN0,Northern Ireland,2022,
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2004,178531.0
